SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE
30390003,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30390004,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30390006,92072,PM2_5,0.44,0,0.01,0.01,0.54
30390008,92072,PM2_5,0.44,0,0.01,0.01,0.54
30390013,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30390014,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30390023,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30390024,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30399900,92079,PM2_5,0.1035,0,0.0017,0.0273,0.8675
30399999,92079,PM2_5,0.1035,0,0.0017,0.0273,0.8675
30400100,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400101,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400102,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400103,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400104,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400105,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400106,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400107,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400108,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400109,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400110,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400111,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400112,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400113,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400114,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400120,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400121,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400131,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400132,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400150,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400160,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400199,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30400200,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400204,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400207,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400208,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400209,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400210,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400214,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400215,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400217,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400219,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400220,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400221,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400223,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400224,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400230,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400231,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400233,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400235,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400236,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400237,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400238,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400239,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400240,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400244,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400299,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400300,92012,PM2_5,0.069,0.0055,0.01,0.06,0.8555
30400301,92012,PM2_5,0.069,0.0055,0.01,0.06,0.8555
30400302,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400303,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400304,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400305,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400310,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400314,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400315,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400316,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400317,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400318,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400319,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400320,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400321,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400322,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400325,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400330,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400331,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400332,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400333,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400340,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400341,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400342,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400350,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400351,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400352,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400353,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400354,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400355,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400356,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400357,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400358,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400360,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400370,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400371,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400398,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400399,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400401,92078,PM2_5,0.0753,0,0,0,0.9247
30400402,92078,PM2_5,0.0753,0,0,0,0.9247
30400403,92078,PM2_5,0.0753,0,0,0,0.9247
30400404,92078,PM2_5,0.0753,0,0,0,0.9247
30400405,92078,PM2_5,0.0753,0,0,0,0.9247
30400407,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30400408,92078,PM2_5,0.0753,0,0,0,0.9247
30400409,92078,PM2_5,0.0753,0,0,0,0.9247
30400410,92078,PM2_5,0.0753,0,0,0,0.9247
30400411,92078,PM2_5,0.0753,0,0,0,0.9247
30400412,92078,PM2_5,0.0753,0,0,0,0.9247
30400413,92078,PM2_5,0.0753,0,0,0,0.9247
30400414,92078,PM2_5,0.0753,0,0,0,0.9247
30400416,92078,PM2_5,0.0753,0,0,0,0.9247
30400425,92078,PM2_5,0.0753,0,0,0,0.9247
30400426,92078,PM2_5,0.0753,0,0,0,0.9247
30400499,92078,PM2_5,0.0753,0,0,0,0.9247
30400501,92078,PM2_5,0.0753,0,0,0,0.9247
30400502,92078,PM2_5,0.0753,0,0,0,0.9247
30400505,92078,PM2_5,0.0753,0,0,0,0.9247
30400506,92078,PM2_5,0.0753,0,0,0,0.9247
30400507,92078,PM2_5,0.0753,0,0,0,0.9247
30400508,92078,PM2_5,0.0753,0,0,0,0.9247
30400509,92078,PM2_5,0.0753,0,0,0,0.9247
30400510,92078,PM2_5,0.0753,0,0,0,0.9247
30400511,92078,PM2_5,0.0753,0,0,0,0.9247
30400512,92078,PM2_5,0.0753,0,0,0,0.9247
30400521,92078,PM2_5,0.0753,0,0,0,0.9247
30400522,92078,PM2_5,0.0753,0,0,0,0.9247
30400523,92078,PM2_5,0.0753,0,0,0,0.9247
30400524,92078,PM2_5,0.0753,0,0,0,0.9247
30400525,92078,PM2_5,0.0753,0,0,0,0.9247
30400527,92078,PM2_5,0.0753,0,0,0,0.9247
30400599,92078,PM2_5,0.0753,0,0,0,0.9247
30400601,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400650,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400699,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400700,92051,PM2_5,0.4,0.0055,0,0.2,0.3945
30400701,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400702,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400703,92051,PM2_5,0.4,0.0055,0,0.2,0.3945
30400704,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400705,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400706,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400707,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400708,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400709,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400710,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400711,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400712,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400713,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400714,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400715,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400716,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400717,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400718,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400721,92073,PM2_5,0.006,0.0005,0,0,0.9935
30400722,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400723,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400724,92073,PM2_5,0.006,0.0005,0,0,0.9935
30400725,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400726,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400730,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400731,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400732,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400733,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400735,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400736,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400737,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400740,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400741,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400744,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400745,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400760,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400765,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400768,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400770,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400775,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400780,92045,PM2_5,0.0171,0,0,0,0.9829
30400785,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400799,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400801,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400802,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400803,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400805,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400807,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400809,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30400812,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400814,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400818,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400824,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400828,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400840,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400841,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400842,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400843,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400855,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400861,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400864,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400865,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400867,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400868,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400869,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400870,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400873,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400874,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400899,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30400901,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30400999,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401002,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401004,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401005,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401006,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401007,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401008,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401010,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401011,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30401099,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30402001,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402002,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402003,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402004,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402005,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402099,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402201,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402210,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30402211,92036,PM2_5,0.32,0.0055,0.01,0.06,0.6045
30404001,92078,PM2_5,0.0753,0,0,0,0.9247
30404901,92085,PM2_5,0,0,0.007,0.2885,0.7045
30405001,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30405099,92077,PM2_5,0.0005,0,0.001,0.01,0.9885
30405103,92078,PM2_5,0.0753,0,0,0,0.9247
30482599,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30488801,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30488802,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30488803,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30488804,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30488805,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30490001,92025,PM2_5,0.19,0,0.1,0.25,0.46
30490002,92072,PM2_5,0.44,0,0.01,0.01,0.54
30490003,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490004,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490006,92025,PM2_5,0.19,0,0.1,0.25,0.46
30490013,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490014,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490023,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490024,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490031,92025,PM2_5,0.19,0,0.1,0.25,0.46
30490033,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490034,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30490035,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30499001,92025,PM2_5,0.19,0,0.1,0.25,0.46
30499900,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30499999,92076,PM2_5,0.082,0.0138,0.0019,0.0725,0.8298
30500100,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500101,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500102,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500103,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500104,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500105,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500106,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500108,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500110,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500111,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500112,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500113,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500114,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500115,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500116,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500117,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500119,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500130,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500131,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500134,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500135,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500140,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500141,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500142,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500143,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500144,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500145,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500146,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500147,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500150,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500151,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500152,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500153,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500198,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500199,92006,PM2_5,0.0009,0.0001,0.0001,0.603,0.3958
30500201,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500202,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500203,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500204,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500205,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500206,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500207,92072,PM2_5,0.44,0,0.01,0.01,0.54
30500208,92025,PM2_5,0.19,0,0.1,0.25,0.46
30500209,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500211,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500212,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500213,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500214,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500215,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500216,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500217,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500220,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500221,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500230,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500231,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500240,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500241,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500242,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500245,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500251,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500252,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500255,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500257,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500258,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500290,92088,PM2_5,0.0023,0.0013,0.001,0.0546,0.9409
30500298,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500299,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919
30500300,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500301,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500302,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500303,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500304,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500305,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500307,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500308,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500309,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500310,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500311,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500312,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500313,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266
30500314,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500315,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500316,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266
30500319,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500321,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500322,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500331,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500332,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500340,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500342,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500350,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500351,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500370,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
30500397,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500398,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500399,92010,PM2_5,0.0098,0.0022,0.0006,0.0242,0.9632
30500401,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500402,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500403,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500404,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500405,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500406,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500499,92011,PM2_5,0.032,0.0057,0.012,0.073,0.8773
30500500,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500501,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500502,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500504,92026,PM2_5,0.0224,0.0023,0.0036,0.0323,0.9393
30500505,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500507,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500508,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500598,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500599,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895
30500600,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500606,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500607,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500608,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500609,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500610,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500611,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500612,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500613,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500614,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500615,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500616,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500617,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500618,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500619,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500621,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500622,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500623,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500624,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500625,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500626,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500627,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500628,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500629,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500699,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500706,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500707,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500708,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500709,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500710,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500711,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500712,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500714,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500715,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500716,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500717,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500718,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
30500719,92014,PM2_5,0.1782,0.0473,0.0296,0.1278,0.6171
